Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr13	45595546	45595546	chr13	45595480	45595629	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463320	43463469	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250600	52250749	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922220	59922369	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr14	77887680	77887680	chr14	77887680	77887829	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr15	90895957	90895957	chr15	90895940	90896089	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr15	90964890	90964890	chr15	90964880	90965029	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959440	959589	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754680	42754829	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519260	74519409	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HNPCEPIC	HNPCEpiC-DS12471.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
chr21	27484967	27484967	chr21	27484900	27485049	HNPCEPIC	HNPCEpiC-DS12467.peaks.fdr0.01.hg19.bed
