Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr4	57941159	57941159	chr4	57941060	57941209	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr4	185400747	185400747	chr4	185400740	185400889	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr4	186909595	186909595	chr4	186909480	186909629	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr4	186909595	186909595	chr4	186909520	186909669	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr5	55422680	55422680	chr5	55422640	55422789	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767120	70767269	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767140	70767289	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr5	137802403	137802403	chr5	137802380	137802529	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822820	137822969	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr6	104462554	104462554	chr6	104462440	104462589	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr6	104462554	104462554	chr6	104462440	104462589	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356340	119356489	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr9	21674948	21674948	chr9	21674940	21675089	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr10	29430623	29430623	chr10	29430620	29430769	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr10	111794553	111794553	chr10	111794440	111794589	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr10	111794553	111794553	chr10	111794520	111794669	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290740	12290889	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290800	12290949	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390600	49390749	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983540	124983689	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr13	32799287	32799287	chr13	32799140	32799289	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr13	32799287	32799287	chr13	32799160	32799309	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374260	103374409	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374260	103374409	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr13	111365588	111365588	chr13	111365440	111365589	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463320	43463469	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463320	43463469	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250600	52250749	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250640	52250789	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52325940	52326089	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr15	90964890	90964890	chr15	90964880	90965029	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959400	959549	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr17	74330637	74330637	chr17	74330620	74330769	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
chr22	18560569	18560569	chr22	18560560	18560709	HCFAA	HCFaa-DS13484.peaks.fdr0.01.hg19.bed
chr22	18560569	18560569	chr22	18560560	18560709	HCFAA	HCFaa-DS13480.peaks.fdr0.01.hg19.bed
