Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr4	111077160	111077160	chr4	111077020	111077169	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767120	70767269	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767140	70767289	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr5	78041975	78041975	chr5	78041920	78042069	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr5	78041975	78041975	chr5	78041940	78042089	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr5	137802403	137802403	chr5	137802380	137802529	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822820	137822969	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822840	137822989	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862320	170862469	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr7	120223083	120223083	chr7	120223040	120223189	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009280	130009429	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009300	130009449	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr8	25281328	25281328	chr8	25281180	25281329	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr8	42505465	42505465	chr8	42505440	42505589	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr8	69520201	69520201	chr8	69520060	69520209	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356380	119356529	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356420	119356569	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr10	80509969	80509969	chr10	80509820	80509969	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr10	80509969	80509969	chr10	80509820	80509969	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr10	111794553	111794553	chr10	111794480	111794629	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr11	35161075	35161075	chr11	35160960	35161109	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729800	128729949	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390640	49390789	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983520	124983669	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983560	124983709	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr13	30107284	30107284	chr13	30107160	30107309	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr13	30107284	30107284	chr13	30107180	30107329	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr13	45595546	45595546	chr13	45595480	45595629	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr13	45595546	45595546	chr13	45595480	45595629	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155620	34155769	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250620	52250769	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52326000	52326149	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922280	59922429	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr14	76192135	76192135	chr14	76192000	76192149	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr15	90895957	90895957	chr15	90895920	90896069	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495620	495769	NHA	NHA-DS12805.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
chrX	141124001	141124001	chrX	141124000	141124149	NHA	NHA-DS12800.peaks.fdr0.01.hg19.bed
