Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr17	959514	959514	chr17	959380	959529	HMVEC_DLYAD	HMVEC_dLyAd-DS13256.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HMVEC_DLYAD	HMVEC_dLyAd-DS13261.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	HMVEC_DLYAD	HMVEC_dLyAd-DS13256.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	HMVEC_DLYAD	HMVEC_dLyAd-DS13261.peaks.fdr0.01.hg19.bed
chr17	76560376	76560376	chr17	76560360	76560509	HMVEC_DLYAD	HMVEC_dLyAd-DS13256.peaks.fdr0.01.hg19.bed
chr17	76560376	76560376	chr17	76560360	76560509	HMVEC_DLYAD	HMVEC_dLyAd-DS13261.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DLYAD	HMVEC_dLyAd-DS13261.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DLYAD	HMVEC_dLyAd-DS13256.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539080	38539229	HMVEC_DLYAD	HMVEC_dLyAd-DS13256.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539080	38539229	HMVEC_DLYAD	HMVEC_dLyAd-DS13261.peaks.fdr0.01.hg19.bed
