Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr11	128729844	128729844	chr11	128729800	128729949	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr12	3096133	3096133	chr12	3096120	3096269	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr12	3096133	3096133	chr12	3096120	3096269	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390640	49390789	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390660	49390809	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr12	116481665	116481665	chr12	116481580	116481729	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr12	116481665	116481665	chr12	116481560	116481709	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983580	124983729	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374280	103374429	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374280	103374429	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250560	52250709	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250560	52250709	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52326000	52326149	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr14	58059911	58059911	chr14	58059840	58059989	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr14	58059911	58059911	chr14	58059840	58059989	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr14	78366966	78366966	chr14	78366900	78367049	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr14	78366966	78366966	chr14	78366900	78367049	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr16	19196303	19196303	chr16	19196160	19196309	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr16	19196303	19196303	chr16	19196200	19196349	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr16	19208504	19208504	chr16	19208400	19208549	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959380	959529	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959380	959529	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr17	36605489	36605489	chr17	36605340	36605489	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr17	36605489	36605489	chr17	36605340	36605489	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr18	21818665	21818665	chr18	21818520	21818669	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495720	495869	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495720	495869	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48406980	48407129	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48406980	48407129	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr21	27484967	27484967	chr21	27484820	27484969	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
chr21	27520110	27520110	chr21	27519980	27520129	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539080	38539229	HMVEC_DBLAD	HMVEC_dBlAd-DS13337.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539100	38539249	HMVEC_DBLAD	HMVEC_dBlAd-DS13329.peaks.fdr0.01.hg19.bed
