Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr8	140847891	140847891	chr8	140847732	140848045	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr8	142295964	142295964	chr8	142295821	142296125	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr9	98359187	98359187	chr9	98358652	98359255	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983467	115984000	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	1436857	1436857	chr10	1436523	1437005	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	1509657	1509657	chr10	1509209	1510624	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	13341377	13341377	chr10	13341306	13342330	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73819551	73820285	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	102390726	102390726	chr10	102390610	102390774	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr10	133077815	133077815	chr10	133077757	133078018	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2932407	2934952	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr11	12290811	12290811	chr11	12290673	12290945	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160397	35161813	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600096	47600883	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390510	49390933	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	50298534	50298534	chr12	50297088	50298548	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	50303926	50303926	chr12	50303613	50303975	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	50306147	50306147	chr12	50306111	50306529	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299118	58299471	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr12	124983615	124983615	chr12	124983446	124983726	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364637	111365629	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr14	77943615	77943615	chr14	77943584	77943741	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr14	104859418	104859418	chr14	104848666	104861241	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr14	105695445	105695445	chr14	105695275	105695742	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90895071	90896016	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr15	99498084	99498084	chr15	99497617	99498137	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr15	99500073	99500073	chr15	99499664	99500514	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	633353	633353	chr16	632869	633623	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	671681	671681	chr16	670822	672575	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1479951	1481577	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492201	1499652	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	1499376	1499376	chr16	1492201	1499652	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr16	19196303	19196303	chr16	19196165	19196353	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	959514	959514	chr17	959080	959704	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316422	4316889	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	36898392	36898392	chr17	36898035	36898567	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	39561909	39561909	chr17	39561722	39562020	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519145	74519604	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	79026484	79026484	chr17	79026366	79026705	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr17	80757537	80757537	chr17	80757529	80757629	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	495721	495721	chr19	495327	495911	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1828740	1829156	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847430	1848990	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4555120	4555764	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4583854	4585318	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769434	4769947	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	4941455	4941455	chr19	4941337	4941589	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	17760939	17760939	chr19	17757328	17760979	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621873	49622810	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr20	60379459	60379459	chr20	60377759	60379870	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr20	62223237	62223237	chr20	62223140	62223531	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr21	35239086	35239086	chr21	35238780	35239668	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr21	37872446	37872446	chr21	37872378	37872738	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560441	18561285	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr22	38158740	38158740	chr22	38158725	38158967	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr22	43876410	43876410	chr22	43876330	43876643	MYOTUBE	MyotubeDukeDNaseSeq.pk
chr22	48826149	48826149	chr22	48824613	48826247	MYOTUBE	MyotubeDukeDNaseSeq.pk
chrX	10073863	10073863	chrX	10073447	10074325	MYOTUBE	MyotubeDukeDNaseSeq.pk
chrX	150894367	150894367	chrX	150893572	150895544	MYOTUBE	MyotubeDukeDNaseSeq.pk
