Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr14	43463395	43463395	chr14	43463327	43463475	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr14	52250689	52250689	chr14	52250524	52250875	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr14	105695445	105695445	chr14	105695062	105695788	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90894807	90896223	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr15	90907875	90907875	chr15	90907504	90907908	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr15	90925720	90925720	chr15	90925656	90925848	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr15	99500073	99500073	chr15	99499980	99501034	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr16	671681	671681	chr16	670868	672671	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr16	57771125	57771125	chr16	57770150	57771446	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr17	959514	959514	chr17	959147	959716	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316309	4316918	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr17	42754776	42754776	chr17	42754556	42754869	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519093	74519606	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr17	78726260	78726260	chr17	78726159	78726271	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr18	48188791	48188791	chr18	48188678	48188908	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	495721	495721	chr19	495394	495903	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847319	1849095	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4555170	4557157	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769343	4769964	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	4941455	4941455	chr19	4941272	4941646	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621430	49623777	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr19	51173217	51173217	chr19	51171578	51173558	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr20	39219059	39219059	chr20	39218966	39219127	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr20	39219108	39219108	chr20	39218966	39219127	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr20	39471426	39471426	chr20	39471384	39471523	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr20	39482898	39482898	chr20	39482706	39482921	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr21	38539118	38539118	chr21	38539040	38539461	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr21	42818789	42818789	chr21	42818465	42818974	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560233	18561606	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chr22	38158740	38158740	chr22	38158286	38159059	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
chrX	141124001	141124001	chrX	141123972	141124250	HELAS3_IFNA	HelaS3_IFNADukeDNaseSeq.pk
