Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr9	115983539	115983539	chr9	115983416	115984026	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr10	5706021	5706021	chr10	5705981	5706195	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr10	13341377	13341377	chr10	13341253	13342359	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr10	29409191	29409191	chr10	29409180	29409525	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr10	111794553	111794553	chr10	111794514	111794616	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr11	36056921	36056921	chr11	36056365	36056922	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600038	47600917	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr11	47907640	47907640	chr11	47907611	47907927	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729724	128730070	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr11	128735665	128735665	chr11	128735454	128735766	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390193	49391082	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr12	50303926	50303926	chr12	50303404	50304039	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299096	58299457	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr12	124418673	124418673	chr12	124418385	124418721	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr12	124983615	124983615	chr12	124981147	124983906	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364531	111366214	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr14	52250689	52250689	chr14	52250572	52250826	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr14	59922319	59922319	chr14	59922227	59922449	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr15	35049786	35049786	chr15	35049620	35049853	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr16	633353	633353	chr16	632784	634554	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr16	671681	671681	chr16	670765	672061	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1480966	1481442	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492295	1499039	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr16	57771125	57771125	chr16	57770399	57771162	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr17	959514	959514	chr17	959169	959681	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr17	3591821	3591821	chr17	3591809	3592248	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316280	4316874	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr17	42754776	42754776	chr17	42754609	42754834	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519165	74519561	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	495721	495721	chr19	495172	495898	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1825836	1829264	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847350	1849175	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4584816	4585278	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769468	4769854	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	4889523	4889523	chr19	4889432	4889856	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621773	49622865	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr19	51173217	51173217	chr19	51169326	51173376	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr21	35239086	35239086	chr21	35238806	35239649	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr21	37872446	37872446	chr21	37872252	37872781	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr22	17587679	17587679	chr22	17586687	17589328	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560275	18561193	MYOMETRIAL	MyometrialDukeDNaseSeq.pk
