Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr11	44906253	44906253	chr11	44906219	44906452	GM19239	GM19239DukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600025	47601065	GM19239	GM19239DukeDNaseSeq.pk
chr11	69526787	69526787	chr11	69526741	69527320	GM19239	GM19239DukeDNaseSeq.pk
chr11	119235403	119235403	chr11	119233324	119235572	GM19239	GM19239DukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729610	128730184	GM19239	GM19239DukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49389993	49391389	GM19239	GM19239DukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299097	58299478	GM19239	GM19239DukeDNaseSeq.pk
chr12	124418673	124418673	chr12	124418109	124418970	GM19239	GM19239DukeDNaseSeq.pk
chr12	125354102	125354102	chr12	125353372	125354174	GM19239	GM19239DukeDNaseSeq.pk
chr13	46676194	46676194	chr13	46676190	46676248	GM19239	GM19239DukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364474	111366136	GM19239	GM19239DukeDNaseSeq.pk
chr14	104859418	104859418	chr14	104859238	104859583	GM19239	GM19239DukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90894909	90896150	GM19239	GM19239DukeDNaseSeq.pk
chr15	99500073	99500073	chr15	99499752	99500381	GM19239	GM19239DukeDNaseSeq.pk
chr16	633353	633353	chr16	632646	633925	GM19239	GM19239DukeDNaseSeq.pk
chr16	671681	671681	chr16	670844	672089	GM19239	GM19239DukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1477444	1482709	GM19239	GM19239DukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492682	1497589	GM19239	GM19239DukeDNaseSeq.pk
chr16	70743024	70743024	chr16	70742716	70743530	GM19239	GM19239DukeDNaseSeq.pk
chr17	959514	959514	chr17	959067	959697	GM19239	GM19239DukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316194	4316917	GM19239	GM19239DukeDNaseSeq.pk
chr17	33864706	33864706	chr17	33864697	33864924	GM19239	GM19239DukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519138	74519663	GM19239	GM19239DukeDNaseSeq.pk
chr17	76560376	76560376	chr17	76560214	76560432	GM19239	GM19239DukeDNaseSeq.pk
chr17	80757537	80757537	chr17	80757443	80765479	GM19239	GM19239DukeDNaseSeq.pk
chr17	80769811	80769811	chr17	80769648	80770037	GM19239	GM19239DukeDNaseSeq.pk
chr18	48188791	48188791	chr18	48188615	48188869	GM19239	GM19239DukeDNaseSeq.pk
chr19	495721	495721	chr19	494985	495955	GM19239	GM19239DukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1825739	1829224	GM19239	GM19239DukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847382	1849128	GM19239	GM19239DukeDNaseSeq.pk
chr19	3448693	3448693	chr19	3448654	3449256	GM19239	GM19239DukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4555259	4555567	GM19239	GM19239DukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4583214	4585396	GM19239	GM19239DukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769437	4769933	GM19239	GM19239DukeDNaseSeq.pk
chr19	4941455	4941455	chr19	4941431	4941486	GM19239	GM19239DukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621558	49623030	GM19239	GM19239DukeDNaseSeq.pk
chr19	51173217	51173217	chr19	51169245	51173706	GM19239	GM19239DukeDNaseSeq.pk
chr20	60379459	60379459	chr20	60379105	60379995	GM19239	GM19239DukeDNaseSeq.pk
chr20	62223237	62223237	chr20	62223179	62223402	GM19239	GM19239DukeDNaseSeq.pk
chr21	35239086	35239086	chr21	35238708	35239515	GM19239	GM19239DukeDNaseSeq.pk
chr21	36080289	36080289	chr21	36079890	36080762	GM19239	GM19239DukeDNaseSeq.pk
chr22	17587679	17587679	chr22	17587231	17589020	GM19239	GM19239DukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560260	18561455	GM19239	GM19239DukeDNaseSeq.pk
chr22	38158740	38158740	chr22	38158572	38159192	GM19239	GM19239DukeDNaseSeq.pk
chr22	43876410	43876410	chr22	43876048	43876467	GM19239	GM19239DukeDNaseSeq.pk
chrX	20371064	20371064	chrX	20371040	20371407	GM19239	GM19239DukeDNaseSeq.pk
