Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr2	66080804	66080804	chr2	66080760	66080909	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr2	102315056	102315056	chr2	102314899	102315278	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr2	102315056	102315056	chr2	102315020	102315169	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr2	169853632	169853632	chr2	169853470	169853964	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	4463007	4463007	chr3	4462684	4463152	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	4463007	4463007	chr3	4462940	4463089	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462960	4463109	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr3	17774943	17774943	chr3	17774860	17775009	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr3	17774943	17774943	chr3	17774804	17775125	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	19931169	19931169	chr3	19930963	19931213	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	44380487	44380487	chr3	44380115	44380532	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr3	44380487	44380487	chr3	44380475	44380696	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	52968725	52968725	chr3	52968619	52969019	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr3	52968725	52968725	chr3	52968699	52968963	K562	K562DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968713	52969038	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr3	150449882	150449882	chr3	150449880	150450029	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr3	150449882	150449882	chr3	150449650	150450026	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr4	3454453	3454453	chr4	3454157	3454689	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr4	3454453	3454453	chr4	3454185	3454620	K562	K562DukeDNaseSeq.pk
chr4	40196548	40196548	chr4	40196400	40196549	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr4	55486181	55486181	chr4	55486060	55486209	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr4	88313178	88313178	chr4	88312752	88313270	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr4	170580817	170580817	chr4	170580063	170581004	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr4	177255406	177255406	chr4	177255380	177255529	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr5	10318454	10318454	chr5	10318232	10318548	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	64106917	64106917	chr5	64106827	64107189	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	73631325	73631325	chr5	73631261	73631353	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	95033840	95033840	chr5	95033750	95034054	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	137782203	137782203	chr5	137781500	137782449	K562	K562DukeDNaseSeq.pk
chr5	137782203	137782203	chr5	137781466	137782511	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr5	137802403	137802403	chr5	137802380	137802529	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805560	137805859	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	137822865	137822865	chr5	137822820	137822969	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822840	137822989	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr5	149310446	149310446	chr5	149310370	149310688	K562	K562DukeDNaseSeq.pk
chr5	149310446	149310446	chr5	149310355	149310750	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr5	149310446	149310446	chr5	149310432	149310857	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	167913602	167913602	chr5	167913090	167914031	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr5	167913602	167913602	chr5	167913122	167913789	K562	K562DukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913197	167913742	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr5	167913602	167913602	chr5	167913522	167913756	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr5	173738576	173738576	chr5	173737952	173739869	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr5	179564140	179564140	chr5	179563729	179564432	K562	K562DukeDNaseSeq.pk
chr5	179564140	179564140	chr5	179563662	179564548	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr6	6712344	6712344	chr6	6712141	6712508	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	6712344	6712344	chr6	6712260	6712409	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr6	6712344	6712344	chr6	6712260	6712409	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr6	16332729	16332729	chr6	16332134	16332767	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	16332729	16332729	chr6	16332213	16332792	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr6	16332729	16332729	chr6	16332249	16332747	K562	K562DukeDNaseSeq.pk
chr6	84140037	84140037	chr6	84139913	84140289	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	84140037	84140037	chr6	84139940	84140089	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr6	130073290	130073290	chr6	130072931	130073379	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	130073290	130073290	chr6	130073093	130073307	K562	K562DukeDNaseSeq.pk
chr6	164463354	164463354	chr6	164463222	164463634	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	170862335	170862335	chr6	170861990	170862659	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr6	170862335	170862335	chr6	170862032	170862585	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr6	170862335	170862335	chr6	170862083	170862556	K562	K562DukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862268	170862580	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr6	170862335	170862335	chr6	170862320	170862469	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862320	170862469	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr7	130007597	130007597	chr7	130006945	130007700	K562	K562DukeDNaseSeq.pk
chr7	130009352	130009352	chr7	130009280	130009429	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr7	150130751	150130751	chr7	150130246	150130929	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr7	155257893	155257893	chr7	155245526	155261540	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr7	155257893	155257893	chr7	155257453	155261281	K562	K562DukeDNaseSeq.pk
chr8	95541301	95541301	chr8	95541267	95541392	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr8	104089617	104089617	chr8	104089520	104089669	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr8	104089617	104089617	chr8	104089580	104089729	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr9	115983539	115983539	chr9	115983243	115984095	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr9	115983539	115983539	chr9	115983306	115984052	K562	K562DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983331	115984003	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr9	115983539	115983539	chr9	115983438	115983922	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr10	13341377	13341377	chr10	13341197	13341484	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr10	13341377	13341377	chr10	13341345	13342363	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr10	29275718	29275718	chr10	29275705	29275908	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr10	29409191	29409191	chr10	29409155	29409460	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr10	62185493	62185493	chr10	62185117	62185785	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr10	72504762	72504762	chr10	72504620	72504769	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr10	72504762	72504762	chr10	72504529	72504872	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr10	73820000	73820000	chr10	73818795	73822847	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr10	73820000	73820000	chr10	73819662	73821690	K562	K562DukeDNaseSeq.pk
chr10	73837419	73837419	chr10	73837381	73837539	K562	K562DukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282661	82282987	K562	K562DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2928976	2939835	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr11	2933064	2933064	chr11	2931592	2933168	K562	K562DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2933060	2933209	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr11	9648720	9648720	chr11	9648454	9648826	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr11	9648720	9648720	chr11	9648640	9648789	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr11	9648720	9648720	chr11	9648620	9648769	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr11	35161075	35161075	chr11	35160332	35161305	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr11	35161075	35161075	chr11	35160403	35161235	K562	K562DukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47599908	47600796	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr11	47600437	47600437	chr11	47599945	47601178	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr11	47600437	47600437	chr11	47599989	47601087	K562	K562DukeDNaseSeq.pk
chr11	69352136	69352136	chr11	69351971	69352259	K562	K562DukeDNaseSeq.pk
chr11	69526787	69526787	chr11	69526780	69526884	K562	K562DukeDNaseSeq.pk
chr11	119235403	119235403	chr11	119234498	119235453	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr11	119235403	119235403	chr11	119235340	119235489	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729647	128730182	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr11	128729844	128729844	chr11	128729694	128730143	K562	K562DukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729810	128730085	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr11	128729844	128729844	chr11	128729840	128729989	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49388295	49394106	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr12	49390676	49390676	chr12	49390396	49394038	K562	K562DukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390456	49390875	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr12	49390676	49390676	chr12	49390492	49390880	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr12	49390676	49390676	chr12	49390620	49390769	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr12	50303926	50303926	chr12	50303274	50304803	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr12	50303926	50303926	chr12	50303567	50304534	K562	K562DukeDNaseSeq.pk
chr12	50303926	50303926	chr12	50303558	50304028	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr12	50303926	50303926	chr12	50303611	50304057	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58298913	58299645	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58298942	58299549	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr12	58299249	58299249	chr12	58299074	58299574	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr12	58299249	58299249	chr12	58299109	58299514	K562	K562DukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299220	58299369	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr12	125354102	125354102	chr12	125353748	125354222	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr12	125371972	125371972	chr12	125371733	125372072	K562	K562DukeDNaseSeq.pk
chr12	125371972	125371972	chr12	125371696	125372098	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr12	125371972	125371972	chr12	125371730	125372171	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr12	125371972	125371972	chr12	125371860	125372009	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr12	125371972	125371972	chr12	125371860	125372009	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr13	95860573	95860573	chr13	95860412	95860646	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr13	100178626	100178626	chr13	100178534	100179250	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr13	111365588	111365588	chr13	111364559	111366172	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr13	111365588	111365588	chr13	111364587	111365703	K562	K562DukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111365233	111365677	K562	idrPool.K562_FAIRE_BP_TP_peaks_OV_K562_B2_peaks_VS_UncFAIRE_K562_B3_peaks.npk2.narrowPeak
chr13	111365588	111365588	chr13	111365293	111365696	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr14	78342398	78342398	chr14	78342340	78342489	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr14	78342398	78342398	chr14	78342198	78342599	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr14	78342398	78342398	chr14	78342360	78342509	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr15	57435925	57435925	chr15	57435825	57436238	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr15	90895957	90895957	chr15	90894834	90896257	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr15	90895957	90895957	chr15	90894892	90896225	K562	K562DukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90895798	90896302	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr16	633353	633353	chr16	633227	634549	K562	K562DukeDNaseSeq.pk
chr16	671681	671681	chr16	670787	672683	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr16	671681	671681	chr16	671094	672663	K562	K562DukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1476666	1482828	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr16	1481019	1481019	chr16	1480051	1481793	K562	K562DukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492275	1497500	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr16	1495299	1495299	chr16	1492326	1496618	K562	K562DukeDNaseSeq.pk
chr16	88807337	88807337	chr16	88807113	88807814	K562	K562DukeDNaseSeq.pk
chr17	959514	959514	chr17	959126	959686	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr17	959514	959514	chr17	959175	959658	K562	K562DukeDNaseSeq.pk
chr17	959514	959514	chr17	959205	959608	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr17	4316477	4316477	chr17	4316317	4316883	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr17	4316477	4316477	chr17	4316336	4316751	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr17	4316477	4316477	chr17	4316402	4316859	K562	K562DukeDNaseSeq.pk
chr17	33864706	33864706	chr17	33864636	33865059	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr17	33864706	33864706	chr17	33864700	33864849	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr17	56472118	56472118	chr17	56472040	56472189	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr17	73819524	73819524	chr17	73817810	73822152	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr17	73819524	73819524	chr17	73818930	73820536	K562	K562DukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519066	74519459	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr17	74519373	74519373	chr17	74519088	74519895	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr17	74519373	74519373	chr17	74519113	74519710	K562	K562DukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519260	74519409	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr17	76560376	76560376	chr17	76560216	76560508	K562	K562DukeDNaseSeq.pk
chr17	77412178	77412178	chr17	77412114	77412309	K562	K562DukeDNaseSeq.pk
chr17	79026484	79026484	chr17	79026085	79026600	K562	K562DukeDNaseSeq.pk
chr18	3653421	3653421	chr18	3653284	3653509	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr18	3656606	3656606	chr18	3656520	3656669	K562	K562-DS9764.peaks.fdr0.01.hg19.bed
chr18	3656606	3656606	chr18	3656580	3656729	K562	K562-DS9767.peaks.fdr0.01.hg19.bed
chr18	3656606	3656606	chr18	3656561	3656872	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr19	495721	495721	chr19	495048	496006	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr19	495721	495721	chr19	495151	495983	K562	K562DukeDNaseSeq.pk
chr19	495721	495721	chr19	495407	495793	K562	idrPool.K562-DS9764-DS9767.z_OV_K562-DS9764.z_VS_K562-DS9767.z.npk2.narrowPeak
chr19	1847697	1847697	chr19	1847403	1849087	K562	idrPool.K562_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_K562_B1_peaks_VS_DukeDNase_K562_B2_peaks.npk2.narrowPeak
chr19	1847697	1847697	chr19	1847568	1849055	K562	K562DukeDNaseSeq.pk
