Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr12	49390676	49390676	chr12	49390640	49390789	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr12	50303926	50303926	chr12	50303780	50303929	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr12	116481665	116481665	chr12	116481540	116481689	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr12	116481665	116481665	chr12	116481560	116481709	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374240	103374389	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52325980	52326129	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr14	58059911	58059911	chr14	58059820	58059969	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr16	19196303	19196303	chr16	19196180	19196329	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959400	959549	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr18	21818665	21818665	chr18	21818520	21818669	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr19	1847697	1847697	chr19	1847680	1847829	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr19	4889523	4889523	chr19	4889500	4889649	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48406980	48407129	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48407000	48407149	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13233.peaks.fdr0.01.hg19.bed
chr21	37872446	37872446	chr21	37872440	37872589	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539080	38539229	HMVEC_DBLNEO	HMVEC_dBlNeo-DS13242.peaks.fdr0.01.hg19.bed
