Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr4	40196548	40196548	chr4	40196520	40196669	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr4	55526919	55526919	chr4	55526900	55527049	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr4	55526919	55526919	chr4	55526900	55527049	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941040	57941189	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941040	57941189	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr5	78041975	78041975	chr5	78041880	78042029	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr5	137802403	137802403	chr5	137802400	137802549	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805560	137805709	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822800	137822949	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822860	137823009	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140020	84140169	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr8	18467518	18467518	chr8	18467380	18467529	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr9	34503452	34503452	chr9	34503440	34503589	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr10	28347900	28347900	chr10	28347780	28347929	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr10	28347900	28347900	chr10	28347780	28347929	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390640	49390789	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390660	49390809	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983500	124983649	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983540	124983689	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr13	33506378	33506378	chr13	33506240	33506389	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374260	103374409	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374260	103374409	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250600	52250749	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr14	77887680	77887680	chr14	77887680	77887829	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr15	90964890	90964890	chr15	90964860	90965009	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754660	42754809	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr19	1847697	1847697	chr19	1847680	1847829	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769620	4769769	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48407080	48407229	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48407020	48407169	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
