Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr10	111794553	111794553	chr10	111794520	111794669	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr10	111794553	111794553	chr10	111794520	111794669	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290740	12290889	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290740	12290889	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr11	128735665	128735665	chr11	128735540	128735689	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr11	128737187	128737187	chr11	128737180	128737329	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr12	30946068	30946068	chr12	30945920	30946069	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr12	33340615	33340615	chr12	33340480	33340629	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390580	49390729	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390640	49390789	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155640	34155789	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155640	34155789	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463380	43463529	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463360	43463509	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250560	52250709	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr15	90895957	90895957	chr15	90895940	90896089	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr15	90925720	90925720	chr15	90925660	90925809	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr15	90925720	90925720	chr15	90925620	90925769	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr15	90964890	90964890	chr15	90964840	90964989	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959440	959589	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr17	13956666	13956666	chr17	13956560	13956709	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr17	56472118	56472118	chr17	56471980	56472129	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr17	56472118	56472118	chr17	56472000	56472149	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr21	37872446	37872446	chr21	37872340	37872489	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr21	37872446	37872446	chr21	37872340	37872489	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539100	38539249	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr22	35917545	35917545	chr22	35917500	35917649	HEEPIC	HEEpiC-DS12768.peaks.fdr0.01.hg19.bed
chr22	35917545	35917545	chr22	35917500	35917649	HEEPIC	HEEpiC-DS12763.peaks.fdr0.01.hg19.bed
