Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr11	12290811	12290811	chr11	12290760	12290909	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290760	12290909	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729820	128729969	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390640	49390789	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983520	124983669	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983520	124983669	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374240	103374389	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155560	34155709	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463320	43463469	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250640	52250789	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922280	59922429	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr15	90925720	90925720	chr15	90925720	90925869	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr15	90925720	90925720	chr15	90925720	90925869	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959420	959569	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754660	42754809	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495720	495869	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HPAF	HPAF-DS13416.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48406980	48407129	HPAF	HPAF-DS13411.peaks.fdr0.01.hg19.bed
