Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr8	26437075	26437075	chr8	26435914	26437121	GM19238	GM19238DukeDNaseSeq.pk
chr8	135612744	135612744	chr8	135612470	135612900	GM19238	GM19238DukeDNaseSeq.pk
chr8	143887956	143887956	chr8	143887599	143887957	GM19238	GM19238DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983417	115984077	GM19238	GM19238DukeDNaseSeq.pk
chr10	50561189	50561189	chr10	50561158	50561253	GM19238	GM19238DukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73819422	73820293	GM19238	GM19238DukeDNaseSeq.pk
chr10	73832858	73832858	chr10	73832598	73832890	GM19238	GM19238DukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282618	82282955	GM19238	GM19238DukeDNaseSeq.pk
chr11	2715531	2715531	chr11	2715311	2716057	GM19238	GM19238DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2931427	2933449	GM19238	GM19238DukeDNaseSeq.pk
chr11	35109674	35109674	chr11	35109293	35109679	GM19238	GM19238DukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160346	35161745	GM19238	GM19238DukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47599988	47601081	GM19238	GM19238DukeDNaseSeq.pk
chr11	69526787	69526787	chr11	69526760	69527489	GM19238	GM19238DukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729687	128730175	GM19238	GM19238DukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49389996	49393994	GM19238	GM19238DukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299069	58299500	GM19238	GM19238DukeDNaseSeq.pk
chr12	124418673	124418673	chr12	124418250	124419210	GM19238	GM19238DukeDNaseSeq.pk
chr12	125354102	125354102	chr12	125353330	125354170	GM19238	GM19238DukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364438	111368882	GM19238	GM19238DukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90895003	90896189	GM19238	GM19238DukeDNaseSeq.pk
chr16	633353	633353	chr16	632152	634257	GM19238	GM19238DukeDNaseSeq.pk
chr16	671681	671681	chr16	671041	671748	GM19238	GM19238DukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1478243	1483866	GM19238	GM19238DukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492271	1497571	GM19238	GM19238DukeDNaseSeq.pk
chr16	1499376	1499376	chr16	1498806	1499547	GM19238	GM19238DukeDNaseSeq.pk
chr17	959514	959514	chr17	959068	959765	GM19238	GM19238DukeDNaseSeq.pk
chr17	3591821	3591821	chr17	3591240	3591963	GM19238	GM19238DukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316169	4316927	GM19238	GM19238DukeDNaseSeq.pk
chr17	33864706	33864706	chr17	33864705	33864942	GM19238	GM19238DukeDNaseSeq.pk
chr17	73819524	73819524	chr17	73819503	73819696	GM19238	GM19238DukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519126	74519643	GM19238	GM19238DukeDNaseSeq.pk
chr17	79026484	79026484	chr17	79026117	79026532	GM19238	GM19238DukeDNaseSeq.pk
chr18	48188791	48188791	chr18	48188607	48188876	GM19238	GM19238DukeDNaseSeq.pk
chr19	495721	495721	chr19	494015	495955	GM19238	GM19238DukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1825770	1829243	GM19238	GM19238DukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847280	1849169	GM19238	GM19238DukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4555125	4555549	GM19238	GM19238DukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4583760	4585330	GM19238	GM19238DukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769356	4769933	GM19238	GM19238DukeDNaseSeq.pk
chr19	4941455	4941455	chr19	4941438	4941635	GM19238	GM19238DukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621464	49623805	GM19238	GM19238DukeDNaseSeq.pk
chr20	60379459	60379459	chr20	60379104	60379961	GM19238	GM19238DukeDNaseSeq.pk
chr21	36080289	36080289	chr21	36079875	36080776	GM19238	GM19238DukeDNaseSeq.pk
chr22	17587679	17587679	chr22	17587269	17588596	GM19238	GM19238DukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560207	18561506	GM19238	GM19238DukeDNaseSeq.pk
