Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr13	30107284	30107284	chr13	30107140	30107289	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374340	103374489	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374340	103374489	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155640	34155789	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155620	34155769	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250600	52250749	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922260	59922409	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922260	59922409	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr17	74330637	74330637	chr17	74330620	74330769	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr17	78726260	78726260	chr17	78726260	78726409	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr19	1847697	1847697	chr19	1847580	1847729	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr19	4889523	4889523	chr19	4889520	4889669	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
chr19	4889523	4889523	chr19	4889520	4889669	AG10803	AG10803-DS12384.peaks.fdr0.01.hg19.bed
chr19	49208864	49208864	chr19	49208760	49208909	AG10803	AG10803-DS12374.peaks.fdr0.01.hg19.bed
