Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr15	90895957	90895957	chr15	90895070	90896161	GM19240	GM19240DukeDNaseSeq.pk
chr16	633353	633353	chr16	633152	633642	GM19240	GM19240DukeDNaseSeq.pk
chr16	637211	637211	chr16	636811	637687	GM19240	GM19240DukeDNaseSeq.pk
chr16	671681	671681	chr16	671128	671935	GM19240	GM19240DukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1494186	1497503	GM19240	GM19240DukeDNaseSeq.pk
chr17	959514	959514	chr17	959059	959868	GM19240	GM19240DukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316147	4316914	GM19240	GM19240DukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519116	74519686	GM19240	GM19240DukeDNaseSeq.pk
chr17	80769811	80769811	chr17	80769785	80769905	GM19240	GM19240DukeDNaseSeq.pk
chr18	48188791	48188791	chr18	48188643	48188878	GM19240	GM19240DukeDNaseSeq.pk
chr19	495721	495721	chr19	495178	495920	GM19240	GM19240DukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1828631	1829398	GM19240	GM19240DukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847530	1849113	GM19240	GM19240DukeDNaseSeq.pk
chr19	3448693	3448693	chr19	3448519	3448749	GM19240	GM19240DukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4555147	4555684	GM19240	GM19240DukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4583703	4585767	GM19240	GM19240DukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769400	4769942	GM19240	GM19240DukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621414	49622882	GM19240	GM19240DukeDNaseSeq.pk
chr19	51173217	51173217	chr19	51172027	51173420	GM19240	GM19240DukeDNaseSeq.pk
chr20	60379459	60379459	chr20	60379390	60380043	GM19240	GM19240DukeDNaseSeq.pk
chr21	35239086	35239086	chr21	35238883	35239401	GM19240	GM19240DukeDNaseSeq.pk
chr21	36080289	36080289	chr21	36080060	36080782	GM19240	GM19240DukeDNaseSeq.pk
chr21	38539118	38539118	chr21	38539063	38539268	GM19240	GM19240DukeDNaseSeq.pk
chr22	17587679	17587679	chr22	17587306	17588500	GM19240	GM19240DukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560253	18561475	GM19240	GM19240DukeDNaseSeq.pk
chr22	38158740	38158740	chr22	38158719	38158815	GM19240	GM19240DukeDNaseSeq.pk
chr22	44976339	44976339	chr22	44976317	44976349	GM19240	GM19240DukeDNaseSeq.pk
chrX	20371064	20371064	chrX	20371005	20371328	GM19240	GM19240DukeDNaseSeq.pk
