Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr17	3591821	3591821	chr17	3591229	3592408	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316366	4316891	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	13956666	13956666	chr17	13956525	13956776	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	32967783	32967783	chr17	32967725	32967791	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	36898392	36898392	chr17	36898035	36899306	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519115	74519648	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	79026484	79026484	chr17	79025987	79027093	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr17	80757537	80757537	chr17	80757530	80759170	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	495721	495721	chr19	495263	495882	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1825813	1829172	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847497	1848071	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	3448693	3448693	chr19	3448638	3449151	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4554982	4555737	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4583165	4585359	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769516	4769864	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	4941455	4941455	chr19	4941340	4941460	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	49621963	49621963	chr19	49621809	49622969	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr19	51173217	51173217	chr19	51172163	51173751	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr20	60379459	60379459	chr20	60378277	60379972	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr20	61279979	61279979	chr20	61279867	61280373	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr21	37872446	37872446	chr21	37872445	37872629	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr22	18560569	18560569	chr22	18560286	18561426	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
chr22	44976339	44976339	chr22	44976336	44976638	PANCREATIC_ISLETS	Pancreatic_isletsDukeDNaseSeq.pk
