Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr8	33903458	33903458	chr8	33903400	33903549	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr8	38588312	38588312	chr8	38588220	38588369	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr8	79045301	79045301	chr8	79045300	79045449	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr8	128377467	128377467	chr8	128377380	128377529	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr9	101201019	101201019	chr9	101201000	101201149	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290760	12290909	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290760	12290909	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729800	128729949	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390660	49390809	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983500	124983649	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983520	124983669	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374320	103374469	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374340	103374489	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155600	34155749	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463300	43463449	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250600	52250749	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250620	52250769	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922260	59922409	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922260	59922409	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959420	959569	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	SKMC	SkMC-DS11939.peaks.fdr0.01.hg19.bed
chr21	42818789	42818789	chr21	42818640	42818789	SKMC	SkMC-DS11949.peaks.fdr0.01.hg19.bed
