Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr10	29409191	29409191	chr10	29409036	29409701	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr10	29430623	29430623	chr10	29430540	29431195	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr10	62185493	62185493	chr10	62185104	62185512	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr10	63691907	63691907	chr10	63691560	63691957	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr11	35161075	35161075	chr11	35160894	35161159	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr12	30946068	30946068	chr12	30945407	30946085	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr12	50303926	50303926	chr12	50303466	50304200	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58298950	58299394	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58299220	58299369	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299240	58299389	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr12	58705074	58705074	chr12	58704936	58705187	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr13	111365588	111365588	chr13	111365178	111366131	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr13	111365588	111365588	chr13	111365440	111365589	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr13	111365588	111365588	chr13	111365440	111365589	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155406	34155879	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr14	34155697	34155697	chr14	34155620	34155769	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155620	34155769	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr14	38604469	38604469	chr14	38604290	38604663	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr14	38604469	38604469	chr14	38604460	38604609	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463171	43463588	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr14	43463395	43463395	chr14	43463320	43463469	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr14	43463395	43463395	chr14	43463360	43463509	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr14	77887680	77887680	chr14	77887680	77887829	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr15	90895957	90895957	chr15	90895920	90896069	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr15	90907875	90907875	chr15	90907616	90908011	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr15	90925720	90925720	chr15	90925640	90925789	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr15	90925720	90925720	chr15	90925720	90925869	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr15	90964890	90964890	chr15	90964840	90964989	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr17	4316477	4316477	chr17	4316459	4316878	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr17	36605489	36605489	chr17	36605411	36606084	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr17	42754776	42754776	chr17	42754385	42755032	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr17	42754776	42754776	chr17	42754680	42754829	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519260	74519409	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769515	4769896	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr19	4769739	4769739	chr19	4769600	4769749	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr19	49621963	49621963	chr19	49621946	49622247	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr20	48407126	48407126	chr20	48406916	48407343	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr20	48407126	48407126	chr20	48407000	48407149	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr20	48407126	48407126	chr20	48407020	48407169	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539080	38539229	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr21	42818789	42818789	chr21	42818391	42818816	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr21	42818789	42818789	chr21	42818640	42818789	HELA	Hela-DS8200.peaks.fdr0.01.hg19.bed
chr22	18560569	18560569	chr22	18560514	18560899	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chr22	18560569	18560569	chr22	18560540	18560689	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chr22	38158740	38158740	chr22	38158166	38158828	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chrX	134029986	134029986	chrX	134029960	134030109	HELA	Hela-DS10011.peaks.fdr0.01.hg19.bed
chrX	134029986	134029986	chrX	134029731	134030441	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
chrX	141124001	141124001	chrX	141123947	141124335	HELA	idrPool.Hela-DS8200-DS10011.z_OV_Hela-DS10011.z_VS_Hela-DS8200.z.npk2.narrowPeak
