Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr5	134939123	134939123	chr5	134939020	134939169	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr5	134939123	134939123	chr5	134938980	134939129	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr5	134939123	134939123	chr5	134938753	134939390	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr5	137802403	137802403	chr5	137802280	137802429	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr5	141642871	141642871	chr5	141642860	141643009	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr5	167913602	167913602	chr5	167913153	167913645	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr6	6712344	6712344	chr6	6712280	6712429	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr6	16332729	16332729	chr6	16332179	16332731	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr6	84140037	84140037	chr6	84140000	84140149	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr6	130073290	130073290	chr6	130073094	130073375	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr6	130073290	130073290	chr6	130073160	130073309	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr6	145276643	145276643	chr6	145276540	145276689	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862275	170862616	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr6	170862335	170862335	chr6	170862320	170862469	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr7	67195037	67195037	chr7	67194670	67195082	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr7	130009352	130009352	chr7	130009260	130009409	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	18469350	18469350	chr8	18469300	18469449	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	42505465	42505465	chr8	42505340	42505489	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	50294642	50294642	chr8	50294560	50294709	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	67220640	67220640	chr8	67220640	67220789	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr8	68799376	68799376	chr8	68799320	68799469	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	104089617	104089617	chr8	104089560	104089709	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr9	1919538	1919538	chr9	1919400	1919549	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr9	14199421	14199421	chr9	14199280	14199429	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr9	34467118	34467118	chr9	34467000	34467149	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr9	115983539	115983539	chr9	115983177	115983887	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr10	29402288	29402288	chr10	29402280	29402429	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr10	29402288	29402288	chr10	29402158	29402546	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr10	29402288	29402288	chr10	29402260	29402409	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr10	62185493	62185493	chr10	62185420	62185569	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr10	62300382	62300382	chr10	62300300	62300449	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr10	82311824	82311824	chr10	82311803	82312178	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr10	114671530	114671530	chr10	114671420	114671569	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr10	114671530	114671530	chr10	114671480	114671629	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr11	2712285	2712285	chr11	2712170	2712501	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	9648720	9648720	chr11	9648560	9648965	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	12290811	12290811	chr11	12290680	12290829	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290700	12290849	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr11	35161075	35161075	chr11	35160946	35161570	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	47600437	47600437	chr11	47600333	47600906	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	87678531	87678531	chr11	87678440	87678589	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr11	87678531	87678531	chr11	87678353	87678754	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	128729844	128729844	chr11	128729721	128730045	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	128729844	128729844	chr11	128729820	128729969	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729820	128729969	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr11	131547886	131547886	chr11	131547840	131547989	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr11	131547886	131547886	chr11	131547632	131548057	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr11	131547886	131547886	chr11	131547760	131547909	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr12	7798835	7798835	chr12	7798621	7799226	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr12	30946068	30946068	chr12	30945967	30946350	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr12	49390676	49390676	chr12	49390525	49390881	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr12	49390676	49390676	chr12	49390620	49390769	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr12	50303926	50303926	chr12	50303538	50303947	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58298982	58299399	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr12	58299249	58299249	chr12	58299220	58299369	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr12	125354102	125354102	chr12	125353632	125354232	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr13	72695713	72695713	chr13	72695700	72695849	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr13	111365588	111365588	chr13	111365116	111365762	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr14	50433110	50433110	chr14	50433020	50433169	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr14	58221610	58221610	chr14	58221539	58221823	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr14	78366966	78366966	chr14	78366920	78367069	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr14	83321297	83321297	chr14	83321260	83321409	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr14	83321297	83321297	chr14	83321260	83321409	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr16	1481019	1481019	chr16	1480940	1481089	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr16	19196303	19196303	chr16	19196145	19196612	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr16	19196303	19196303	chr16	19196260	19196409	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr16	19196303	19196303	chr16	19196260	19196409	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr16	70743024	70743024	chr16	70742880	70743029	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959498	959562	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr17	4316477	4316477	chr17	4316463	4316910	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr17	74519373	74519373	chr17	74519195	74519600	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr17	74519373	74519373	chr17	74519260	74519409	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519260	74519409	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr18	366042	366042	chr18	366000	366149	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr18	9760728	9760728	chr18	9760660	9760809	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr18	38017577	38017577	chr18	38017520	38017669	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr18	48188791	48188791	chr18	48188552	48188874	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr18	48188791	48188791	chr18	48188660	48188809	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495700	495849	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495709	496038	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr19	495721	495721	chr19	495720	495869	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr19	4585170	4585170	chr19	4585040	4585189	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769520	4769911	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr19	4769739	4769739	chr19	4769600	4769749	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr19	4941455	4941455	chr19	4941320	4941469	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr19	4941455	4941455	chr19	4941380	4941529	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr19	49211968	49211968	chr19	49211820	49211969	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr19	49621963	49621963	chr19	49621779	49622174	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr19	49621963	49621963	chr19	49621920	49622069	HESCT0	hESCT0-DS13133.peaks.fdr0.01.hg19.bed
chr20	39487109	39487109	chr20	39487085	39487727	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
chr21	42694666	42694666	chr21	42694640	42694789	HESCT0	hESCT0-DS11909.peaks.fdr0.01.hg19.bed
chr22	18560569	18560569	chr22	18560381	18560859	HESCT0	idrPool.hESCT0-DS11909-DS13133.z_OV_hESCT0-DS11909.z_VS_hESCT0-DS13133.z.npk2.narrowPeak
