Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr17	74519373	74519373	chr17	74519256	74519446	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr18	48188791	48188791	chr18	48188532	48188901	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188626	48188805	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr18	48188791	48188791	chr18	48188623	48188878	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495643	495926	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr19	495721	495721	chr19	495685	495942	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941234	4941603	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941287	4941542	CTCF	K562	spp.optimal.wgEncodeUwTfbsK562CtcfStdAlnRep0_VS_wgEncodeUwTfbsK562InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941334	4941513	CTCF	K562	spp.optimal.wgEncodeOpenChromChipK562CtcfAlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr20	48407126	48407126	chr20	48406814	48407183	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
chr21	38539118	38539118	chr21	38539029	38539398	CTCF	K562	spp.optimal.wgEncodeBroadHistoneK562CtcfStdAlnRep0_VS_wgEncodeBroadHistoneK562ControlStdAlnRep1.narrowPeak
