Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr5	167913602	167913602	chr5	167913397	167913642	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.narrowPeak
chr5	167913602	167913602	chr5	167913404	167913622	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr5	167913602	167913602	chr5	167913412	167913638	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr5	167913602	167913602	chr5	167913425	167913646	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr6	26116423	26116423	chr6	26116330	26116579	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862114	170862523	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862194	170862466	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr6	170862335	170862335	chr6	170862204	170862456	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862209	170862468	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.narrowPeak
chr6	170862335	170862335	chr6	170862215	170862475	POL2	K562	spp.optimal.wgEncodeOpenChromChipK562Pol2AlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr6	170862335	170862335	chr6	170862224	170862428	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr6	170862335	170862335	chr6	170862231	170862450	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr6	170862335	170862335	chr6	170862235	170862448	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr9	115983539	115983539	chr9	115983351	115983620	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983364	115983663	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr9	115983539	115983539	chr9	115983355	115983650	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr9	115983539	115983539	chr9	115983378	115983661	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr9	115983539	115983539	chr9	115983386	115983635	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983404	115983623	POL2	K562	spp.optimal.wgEncodeOpenChromChipK562Pol2AlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr9	115983539	115983539	chr9	115983427	115983656	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr11	5510283	5510283	chr11	5510034	5510283	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr11	5510283	5510283	chr11	5510194	5510493	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr11	5510283	5510283	chr11	5510152	5510447	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr12	125371972	125371972	chr12	125371671	125372080	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
chr12	125371972	125371972	chr12	125371816	125372065	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365494	111365776	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365507	111365772	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr13	111365588	111365588	chr13	111365510	111365737	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr13	111365588	111365588	chr13	111365511	111365757	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365518	111365769	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr13	111365588	111365588	chr13	111365523	111365758	POL2	K562	spp.optimal.wgEncodeOpenChromChipK562Pol2AlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr13	111365588	111365588	chr13	111365530	111365748	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr19	1847697	1847697	chr19	1847466	1847875	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
chr19	4769739	4769739	chr19	4769524	4769933	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
chr19	29106771	29106771	chr19	29106501	29106784	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr19	49621963	49621963	chr19	49621798	49622097	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.narrowPeak
chr19	49621963	49621963	chr19	49621809	49622078	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621809	49622104	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr19	49621963	49621963	chr19	49621838	49622087	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621865	49622094	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr19	49621963	49621963	chr19	49621883	49622028	POL2	K562	spp.optimal.wgEncodeOpenChromChipK562Pol2AlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr19	49621963	49621963	chr19	49621908	49621994	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr20	48407126	48407126	chr20	48406879	48407128	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr21	31021388	31021388	chr21	31021106	31021515	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
chr21	35275240	35275240	chr21	35275077	35275296	POL2	K562	spp.optimal.wgEncodeOpenChromChipK562Pol2AlnRep0_VS_wgEncodeOpenChromChipK562InputAln.narrowPeak
chr22	18560569	18560569	chr22	18560330	18560625	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifna6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.narrowPeak
chr22	18560569	18560569	chr22	18560391	18560640	POL2	K562	spp.optimal.wgEncodeHaibTfbsK562Pol2V0416101AlnRep0_VS_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560408	18560637	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng30StdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.narrowPeak
chr22	18560569	18560569	chr22	18560412	18560695	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2Ifng6hStdAlnRep0_VS_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.narrowPeak
chr22	38158740	38158740	chr22	38158506	38158915	POL2	K562	spp.optimal.wgEncodeSydhTfbsK562Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsK562InputIggmusAlnRep0.narrowPeak
