Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr9	4090723	4090723	chr9	4090569	4090804	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr9	4090723	4090723	chr9	4090639	4090730	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729810	128730025	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr12	49390676	49390676	chr12	49390586	49390821	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr12	49390676	49390676	chr12	49390639	49390792	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299126	58299434	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299161	58299409	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr17	959514	959514	chr17	959347	959560	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr17	959514	959514	chr17	959375	959550	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr17	4316477	4316477	chr17	4316464	4316794	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519231	74519490	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519256	74519462	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr18	38017577	38017577	chr18	38017443	38017678	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr18	38017577	38017577	chr18	38017479	38017602	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188621	48188839	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188657	48188807	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr19	495721	495721	chr19	495703	495938	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
chr19	4941455	4941455	chr19	4941346	4941500	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr21	38539118	38539118	chr21	38539088	38539299	RAD21	H1HESC	spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.narrowPeak
chr21	38539118	38539118	chr21	38539111	38539231	RAD21	H1HESC	spp.optimal.wgEncodeSydhTfbsH1hescRad21IggrabAlnRep0_VS_wgEncodeSydhTfbsH1hescInputIggrabAln.narrowPeak
