Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr13	111365588	111365588	chr13	111365512	111365796	POL2	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2Pol2AlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr13	111365588	111365588	chr13	111365519	111365761	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365555	111365688	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.narrowPeak
chr16	637211	637211	chr16	637206	637461	POL2	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.narrowPeak
chr16	1481019	1481019	chr16	1480964	1481179	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.narrowPeak
chr16	1481019	1481019	chr16	1480982	1481245	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_VS_wgEncodeSydhTfbsHepg2InputIggrabAln.narrowPeak
chr17	41046439	41046439	chr17	41046307	41046562	POL2	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.narrowPeak
chr17	56458128	56458128	chr17	56458064	56458319	POL2	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621717	49621980	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_VS_wgEncodeSydhTfbsHepg2InputIggrabAln.narrowPeak
chr19	49621963	49621963	chr19	49621857	49622064	POL2	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621864	49622079	POL2	HEPG2	spp.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_VS_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560385	18560640	POL2	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.narrowPeak
