Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr9	4090723	4090723	chr9	4090601	4090780	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr10	5705899	5705899	chr10	5705877	5706160	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr10	5706021	5706021	chr10	5705877	5706160	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr10	5706021	5706021	chr10	5705920	5706129	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr11	128729844	128729844	chr11	128729785	128730068	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729838	128730022	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr11	128729844	128729844	chr11	128729841	128730020	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390597	49390795	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr12	49390676	49390676	chr12	49390599	49390770	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr12	49390676	49390676	chr12	49390621	49390760	CTCF	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2CtcfAlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr12	49390676	49390676	chr12	49390621	49390766	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299136	58299439	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299170	58299433	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr12	58299249	58299249	chr12	58299190	58299432	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr12	58299249	58299249	chr12	58299209	58299378	CTCF	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2CtcfAlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr16	1481019	1481019	chr16	1480931	1481110	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr16	1481019	1481019	chr16	1480903	1481112	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959380	959552	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr17	959514	959514	chr17	959337	959620	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr17	959514	959514	chr17	959368	959577	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr17	959514	959514	chr17	959407	959546	CTCF	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2CtcfAlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr17	74519373	74519373	chr17	74519264	74519436	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519238	74519477	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr17	74519373	74519373	chr17	74519240	74519469	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
chr17	74519373	74519373	chr17	74519314	74519415	CTCF	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2CtcfAlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr18	48188791	48188791	chr18	48188587	48188870	CTCF	HEPG2	spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.narrowPeak
chr18	48188791	48188791	chr18	48188632	48188841	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr18	48188791	48188791	chr18	48188672	48188811	CTCF	HEPG2	spp.optimal.wgEncodeOpenChromChipHepg2CtcfAlnRep0_VS_wgEncodeOpenChromChipHepg2InputAln.narrowPeak
chr19	4941455	4941455	chr19	4941302	4941511	CTCF	HEPG2	spp.optimal.wgEncodeUwTfbsHepg2CtcfStdAlnRep0_VS_wgEncodeUwTfbsHepg2InputStdAlnRep1.narrowPeak
chr19	4941455	4941455	chr19	4941327	4941506	CTCF	HEPG2	spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.narrowPeak
