Searched for chr	interval Low	interval High	tfbs node Chrom Name	node Low	node High	node Tfbs Name	node CellLineName	node FileName
chr8	135612744	135612744	chr8	135612529	135612758	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr9	115983539	115983539	chr9	115983391	115983646	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983374	115983637	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr9	115983539	115983539	chr9	115983386	115983615	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr13	111365588	111365588	chr13	111365490	111365825	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365508	111365770	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr13	111365588	111365588	chr13	111365520	111365731	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr13	111365588	111365588	chr13	111365525	111365744	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr16	637211	637211	chr16	637185	637440	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr17	3591821	3591821	chr17	3591649	3591904	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864589	33864844	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864591	33864854	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr17	33864706	33864706	chr17	33864613	33864842	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr19	49621963	49621963	chr19	49621841	49622104	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr19	49621963	49621963	chr19	49621842	49622071	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr19	49621963	49621963	chr19	49621857	49622086	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr19	49621963	49621963	chr19	49621906	49622071	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560374	18560637	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2IggmusAlnRep0_VS_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.narrowPeak
chr22	18560569	18560569	chr22	18560390	18560619	POL2	GM12878	spp.optimal.wgEncodeOpenChromChipGm12878Pol2AlnRep0_VS_wgEncodeOpenChromChipGm12878InputAln.narrowPeak
chr22	18560569	18560569	chr22	18560397	18560626	POL2	GM12878	spp.optimal.wgEncodeSydhTfbsGm12878Pol2StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.narrowPeak
chr22	18560569	18560569	chr22	18560410	18560616	POL2	GM12878	spp.optimal.wgEncodeHaibTfbsGm12878Pol2Pcr2xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.narrowPeak
